Wall time,Step,Value
1771733719.5558414,12104000,-69.17890167236328
1771733756.7713459,12108000,-63.036800384521484
1771733796.645812,12112000,-62.87779998779297
1771733835.6732872,12116000,-66.23819732666016
1771733874.1784763,12120000,-66.8311996459961
1771733913.8437057,12124000,-73.4291000366211
1771733952.857177,12128000,-79.28720092773438
1771733993.2224271,12132000,-77.7571029663086
1771734031.7909558,12136000,-78.34110260009766
1771734071.7071917,12140000,-72.39969635009766
1771734110.6219878,12144000,-73.78849792480469
1771734148.858993,12148000,-76.36979675292969
1771734190.0891783,12152000,-72.36070251464844
1771734228.7022288,12156000,-72.74109649658203
1771734266.416135,12160000,-67.256103515625
1771734308.0695035,12164000,-61.062599182128906
1771734342.0366454,12168000,-59.46770095825195
1771734383.1384873,12172000,-62.13959884643555
1771734420.782406,12176000,-64.20240020751953
1771734460.4773703,12180000,-66.13800048828125
1771734500.777567,12184000,-70.59829711914062
1771734539.7748373,12188000,-68.20099639892578
1771734577.5765097,12192000,-69.8667984008789
1771734617.3122985,12196000,-70.47160339355469
1771734654.7672176,12200000,-69.0739974975586
1771734693.5355961,12204000,-73.31289672851562
1771734732.6411295,12208000,-74.64550018310547
1771734772.3498898,12212000,-73.8989028930664
1771734810.9855554,12216000,-76.05509948730469
1771734851.074463,12220000,-75.72579956054688
1771734891.2847464,12224000,-72.76840209960938
1771734928.9919796,12228000,-76.57510375976562
1771734969.0306838,12232000,-78.24939727783203
1771735006.1703982,12236000,-75.42130279541016
1771735047.8618903,12240000,-76.9343032836914
1771735086.6834035,12244000,-73.71189880371094
1771735127.1177597,12248000,-72.67669677734375
1771735166.1493812,12252000,-69.32720184326172
1771735204.8287816,12256000,-63.81840133666992
1771735244.590083,12260000,-68.32779693603516
1771735283.2004414,12264000,-69.40630340576172
1771735323.6020284,12268000,-71.1063003540039
1771735362.2973323,12272000,-78.1759033203125
1771735402.3093164,12276000,-77.30729675292969
1771735441.5647209,12280000,-82.19180297851562
1771735480.022861,12284000,-77.80490112304688
1771735521.3013096,12288000,-71.22219848632812
1771735559.9633474,12292000,-73.09380340576172
1771735599.1045184,12296000,-76.10220336914062
1771735638.2304049,12300000,-73.20610046386719
1771735677.2914314,12304000,-76.30840301513672
1771735717.428462,12308000,-77.29280090332031
1771735755.0174289,12312000,-73.96369934082031
1771735796.2915025,12316000,-69.97560119628906
1771735834.9007647,12320000,-69.904296875
1771735873.8846087,12324000,-73.30999755859375
1771735913.9031875,12328000,-68.54199981689453
1771735952.5425165,12332000,-73.70059967041016
1771735992.2028112,12336000,-72.75360107421875
1771736029.5761917,12340000,-73.40899658203125
1771736069.5105243,12344000,-74.48819732666016
1771736106.8797333,12348000,-76.00569915771484
1771736148.2213762,12352000,-75.00189971923828
1771736185.7328856,12356000,-77.51100158691406
1771736224.4920025,12360000,-76.40969848632812
1771736264.4364321,12364000,-71.4646987915039
1771736303.0961409,12368000,-74.16120147705078
1771736342.0894578,12372000,-70.34149932861328
1771736382.0683622,12376000,-65.77660369873047
1771736422.1762211,12380000,-67.6697998046875
1771736459.9024594,12384000,-66.72540283203125
1771736501.337667,12388000,-67.17549896240234
1771736537.5758102,12392000,-70.28839874267578
1771736578.8226342,12396000,-73.78669738769531
1771736615.3519974,12400000,-75.36019897460938
1771736655.5303285,12404000,-73.15599822998047
1771736694.3269138,12408000,-72.1895980834961
1771736734.8054523,12412000,-70.99629974365234
1771736774.4886425,12416000,-68.99700164794922
1771736812.1232555,12420000,-68.57720184326172
1771736852.5142777,12424000,-66.36920166015625
1771736889.0621622,12428000,-65.87100219726562
1771736928.718633,12432000,-65.4854965209961
1771736969.129771,12436000,-69.04419708251953
1771737007.4811301,12440000,-72.6709976196289
1771737046.100723,12444000,-74.55039978027344
1771737085.862088,12448000,-74.0811996459961
1771737123.9830842,12452000,-71.96179962158203
1771737165.3920424,12456000,-74.63169860839844
1771737201.246767,12460000,-70.78919982910156
1771737242.7653635,12464000,-70.4832992553711
1771737280.2522268,12468000,-69.0468978881836
1771737317.620343,12472000,-68.90699768066406
1771737358.9525867,12476000,-66.86190032958984
1771737396.2782798,12480000,-65.39230346679688
1771737436.0979302,12484000,-67.19400024414062
1771737475.7179654,12488000,-64.3240966796875
1771737514.9064803,12492000,-64.6061019897461
1771737554.8882022,12496000,-68.37770080566406
1771737593.5022187,12500000,-71.31449890136719
1771737632.9333105,12504000,-71.55829620361328
1771737674.1793497,12508000,-71.63629913330078
1771737711.3561342,12512000,-68.90809631347656
1771737750.141568,12516000,-65.72589874267578
1771737787.777839,12520000,-60.827701568603516
1771737825.7985547,12524000,-61.86640167236328
1771737863.4668381,12528000,-62.537200927734375
1771737903.1070733,12532000,-68.83429718017578
1771737940.9653337,12536000,-69.88710021972656
1771737979.9118786,12540000,-69.01349639892578
1771738019.7769852,12544000,-64.4572982788086
1771738058.6660907,12548000,-62.57830047607422
1771738098.3748786,12552000,-63.55220031738281
1771738136.1514013,12556000,-60.31449890136719
1771738176.3473792,12560000,-60.67100143432617
1771738214.4587798,12564000,-62.30550003051758
1771738254.6783192,12568000,-64.63169860839844
1771738294.7623296,12572000,-64.77100372314453
1771738332.6308043,12576000,-63.80889892578125
1771738369.873329,12580000,-65.80599975585938
1771738409.1767695,12584000,-65.7865982055664
1771738448.1628466,12588000,-64.84459686279297
1771738489.4413786,12592000,-67.92569732666016
1771738527.0779035,12596000,-67.48909759521484
1771738568.3792298,12600000,-70.36289978027344
1771738607.19435,12604000,-69.85269927978516
1771738645.7777352,12608000,-69.52130126953125
1771738685.317778,12612000,-68.38379669189453
1771738724.361692,12616000,-63.612701416015625
1771738763.169721,12620000,-61.59370040893555
1771738804.655364,12624000,-64.27410125732422
1771738842.576325,12628000,-65.5363998413086
1771738882.3763497,12632000,-67.4375
1771738919.841586,12636000,-72.1436996459961
1771738960.094746,12640000,-68.15350341796875
1771738999.9135091,12644000,-67.8009033203125
1771739036.2449858,12648000,-63.560001373291016
1771739076.1216576,12652000,-60.273399353027344
1771739113.9458268,12656000,-59.39590072631836
1771739153.9424736,12660000,-58.52840042114258
1771739192.718823,12664000,-62.7942008972168
1771739231.0998018,12668000,-67.04660034179688
1771739271.3161693,12672000,-68.23809814453125
1771739307.0137842,12676000,-66.70770263671875
1771739346.3567781,12680000,-64.48190307617188
1771739383.4699008,12684000,-62.83449935913086
1771739421.8006203,12688000,-61.9453010559082
1771739463.250113,12692000,-60.070098876953125
1771739499.676379,12696000,-62.40530014038086
1771739538.313577,12700000,-64.5385971069336
1771739575.710278,12704000,-64.7842025756836
1771739616.2154367,12708000,-60.9192008972168
1771739655.1707714,12712000,-66.83480072021484
1771739694.0289123,12716000,-63.98749923706055
1771739734.159896,12720000,-60.89619827270508
1771739773.137842,12724000,-60.86690139770508
1771739812.0525563,12728000,-61.47869873046875
1771739851.109617,12732000,-63.49489974975586
1771739890.135489,12736000,-65.41519927978516
1771739930.1195855,12740000,-62.38970184326172
1771739968.6951742,12744000,-61.401100158691406
1771740008.5177927,12748000,-58.947200775146484
1771740047.387205,12752000,-55.68980026245117
1771740085.9821975,12756000,-58.106201171875
1771740122.656735,12760000,-60.015899658203125
1771740162.1888165,12764000,-65.76270294189453
1771740199.256423,12768000,-64.20649719238281
1771740239.1041381,12772000,-68.33550262451172
1771740280.369367,12776000,-67.56670379638672
1771740319.5385451,12780000,-64.75749969482422
1771740358.2159088,12784000,-65.39099884033203
1771740397.9527752,12788000,-59.64780044555664
1771740436.8493032,12792000,-57.59489822387695
1771740477.1863399,12796000,-57.5343017578125
1771740515.632382,12800000,-57.691898345947266
1771740555.7013254,12804000,-59.48500061035156
1771740594.6118228,12808000,-61.0359992980957
1771740634.6778843,12812000,-60.47209930419922
1771740673.4677207,12816000,-60.785301208496094
1771740713.286701,12820000,-57.718299865722656
1771740750.9969761,12824000,-57.960899353027344
1771740791.2026782,12828000,-54.72719955444336
1771740831.0829577,12832000,-55.10020065307617
1771740869.7770379,12836000,-55.292999267578125
1771740909.5521712,12840000,-56.5276985168457
1771740949.5767837,12844000,-60.11869812011719
1771740987.279019,12848000,-59.082000732421875
1771741027.2309942,12852000,-61.8125
1771741065.5261376,12856000,-61.660701751708984
1771741105.6014569,12860000,-59.43370056152344
1771741143.9278474,12864000,-56.25709915161133
1771741184.3775618,12868000,-55.43130111694336
1771741223.0608017,12872000,-55.7859001159668
1771741264.5296528,12876000,-59.55139923095703
1771741302.4719114,12880000,-63.18159866333008
1771741342.1476312,12884000,-60.5432014465332
1771741378.11268,12888000,-56.78779983520508
1771741416.6135094,12892000,-57.889198303222656
1771741457.046794,12896000,-57.68840026855469
1771741494.466632,12900000,-57.63330078125
1771741535.78889,12904000,-57.83720016479492
1771741571.8759205,12908000,-62.62779998779297
1771741612.9295616,12912000,-62.66130065917969
1771741650.2650213,12916000,-62.0546989440918
1771741690.0924916,12920000,-61.041099548339844
1771741730.1842608,12924000,-61.46969985961914
1771741768.9314067,12928000,-57.16130065917969
1771741808.9575014,12932000,-53.96099853515625
1771741847.7246425,12936000,-56.46549987792969
1771741887.7881331,12940000,-60.13679885864258
1771741924.3150907,12944000,-59.666900634765625
1771741964.0644116,12948000,-58.933998107910156
1771742005.020716,12952000,-58.70750045776367
1771742042.5831614,12956000,-58.01380157470703
1771742083.1451635,12960000,-59.06639862060547
1771742122.8977888,12964000,-59.38909912109375
1771742160.4086218,12968000,-59.802101135253906
1771742202.118138,12972000,-59.31660079956055
1771742240.8052754,12976000,-63.95130157470703
1771742279.3444455,12980000,-64.01940155029297
1771742319.2866004,12984000,-62.49319839477539
1771742356.9335902,12988000,-64.8687973022461
1771742398.1219523,12992000,-64.15440368652344
1771742434.2596047,12996000,-65.00630187988281
1771742475.3859751,13000000,-68.30049896240234
1771742511.5936284,13004000,-68.52040100097656
1771742551.9600883,13008000,-63.01029968261719
1771742590.8774118,13012000,-64.35199737548828
1771742628.3789365,13016000,-54.56880187988281
1771742668.53088,13020000,-53.8135986328125
1771742707.2893188,13024000,-58.025299072265625
1771742744.8751967,13028000,-61.91230010986328
1771742785.1652792,13032000,-60.72589874267578
1771742823.9927197,13036000,-62.28160095214844
1771742864.091869,13040000,-60.46440124511719
1771742902.711577,13044000,-57.7848014831543
1771742942.3498461,13048000,-54.55509948730469
1771742979.6073067,13052000,-54.84880065917969
1771743019.4991808,13056000,-55.74420166015625
1771743059.043229,13060000,-58.420799255371094
1771743097.926888,13064000,-57.132999420166016
1771743136.6171887,13068000,-56.232398986816406
1771743173.6596174,13072000,-57.963401794433594
1771743213.6850216,13076000,-55.52640151977539
1771743251.2333567,13080000,-52.30849838256836
1771743290.1732988,13084000,-52.82849884033203
1771743331.5924022,13088000,-57.4739990234375
1771743370.5374086,13092000,-58.54330062866211
1771743409.2997975,13096000,-56.63100051879883
1771743447.7737758,13100000,-58.389801025390625
1771743486.2484705,13104000,-57.40829849243164
1771743525.0184646,13108000,-56.5890007019043
1771743565.0551326,13112000,-58.50559997558594
1771743603.149604,13116000,-59.791900634765625
1771743641.604966,13120000,-58.33720016479492
1771743681.6237538,13124000,-60.310298919677734
1771743721.8877459,13128000,-60.12540054321289
1771743760.174803,13132000,-61.31639862060547
1771743800.0284412,13136000,-57.542598724365234
1771743839.0980227,13140000,-57.018001556396484
1771743879.4058235,13144000,-54.27629852294922
1771743919.561868,13148000,-54.58399963378906
1771743956.6634007,13152000,-55.91350173950195
1771743996.3915663,13156000,-55.070899963378906
1771744035.2778482,13160000,-58.275001525878906
1771744075.0255804,13164000,-55.62480163574219
1771744113.7858677,13168000,-56.80080032348633
1771744153.4392128,13172000,-58.1974983215332
1771744191.756255,13176000,-57.75830078125
1771744231.6930916,13180000,-57.97760009765625
1771744271.3753939,13184000,-52.99209976196289
1771744309.7950857,13188000,-55.098899841308594
1771744350.4251864,13192000,-57.834598541259766
1771744390.3310347,13196000,-59.80379867553711
1771744427.7775478,13200000,-59.637298583984375
1771744466.8097012,13204000,-54.34170150756836
1771744505.0527847,13208000,-56.53739929199219
1771744545.2979913,13212000,-53.3734016418457
1771744584.4332826,13216000,-54.07699966430664
1771744621.8075058,13220000,-53.234100341796875
1771744660.2637157,13224000,-55.319400787353516
1771744696.488171,13228000,-53.796199798583984
1771744735.9878535,13232000,-54.14569854736328
1771744775.4343228,13236000,-54.84429931640625
1771744814.8281648,13240000,-57.18659973144531
1771744854.7329826,13244000,-56.60649871826172
1771744892.0870316,13248000,-56.29600143432617
1771744931.8982036,13252000,-50.747100830078125
1771744971.7669027,13256000,-53.93259811401367
1771745009.6536233,13260000,-54.98609924316406
1771745049.2961621,13264000,-55.51359939575195
1771745089.4267466,13268000,-57.26570129394531
1771745126.5935209,13272000,-56.243900299072266
1771745166.3388374,13276000,-55.41469955444336
1771745206.022972,13280000,-52.7953987121582
1771745244.836796,13284000,-54.44060134887695
1771745283.8204355,13288000,-54.969398498535156
1771745322.8052301,13292000,-56.8385009765625
1771745362.446844,13296000,-56.174400329589844
1771745399.8034847,13300000,-56.18560028076172
1771745440.0629084,13304000,-51.19850158691406
1771745480.3004375,13308000,-49.63370132446289
1771745518.6770222,13312000,-48.7047004699707
1771745557.6943698,13316000,-49.77560043334961
1771745597.5235512,13320000,-53.29460144042969
1771745633.6853101,13324000,-58.199501037597656
1771745674.6273224,13328000,-59.7677001953125
1771745710.4003627,13332000,-60.291500091552734
1771745751.6662045,13336000,-59.48640060424805
1771745790.2216735,13340000,-59.52190017700195
1771745828.5255013,13344000,-56.18790054321289
1771745866.1295106,13348000,-55.99959945678711
1771745903.7467325,13352000,-51.88880157470703
1771745943.8148122,13356000,-56.37879943847656
1771745984.1757128,13360000,-53.912200927734375
1771746021.4416919,13364000,-52.586700439453125
1771746061.0403187,13368000,-53.7244987487793
1771746101.0579395,13372000,-55.232601165771484
1771746139.7313166,13376000,-55.536399841308594
1771746178.087706,13380000,-56.009498596191406
1771746218.0094473,13384000,-58.09159851074219
1771746255.2036667,13388000,-58.18669891357422
1771746293.7564523,13392000,-55.324100494384766
1771746334.185248,13396000,-54.39310073852539
1771746372.6964564,13400000,-57.65010070800781
1771746413.2135623,13404000,-54.778099060058594
1771746452.4673853,13408000,-55.4818000793457
1771746491.1676955,13412000,-56.09080123901367
1771746530.893944,13416000,-55.8671989440918
1771746568.836053,13420000,-55.463199615478516
1771746610.8890724,13424000,-59.11750030517578
1771746649.800335,13428000,-56.70610046386719
1771746687.8706431,13432000,-55.479000091552734
1771746724.975956,13436000,-53.002498626708984
1771746763.5003438,13440000,-53.01100158691406
1771746804.7112198,13444000,-51.826900482177734
1771746842.6579862,13448000,-55.41400146484375
1771746882.1536942,13452000,-54.999900817871094
1771746922.2394004,13456000,-55.06169891357422
1771746959.3521369,13460000,-55.845401763916016
1771746999.4161277,13464000,-54.93339920043945
1771747039.39702,13468000,-51.91630172729492
1771747075.7561362,13472000,-52.5786018371582
1771747114.720125,13476000,-52.290199279785156
1771747154.881696,13480000,-54.90800094604492
1771747195.1876047,13484000,-50.30720138549805
1771747233.5855258,13488000,-49.258399963378906
1771747273.6726167,13492000,-49.11370086669922
1771747312.3599234,13496000,-48.942901611328125
1771747349.7104602,13500000,-47.05950164794922
1771747388.5323143,13504000,-50.36029815673828
1771747428.121252,13508000,-48.55459976196289
1771747466.7110138,13512000,-44.93439865112305
1771747505.3155303,13516000,-48.97269821166992
1771747547.0221653,13520000,-48.85020065307617
1771747585.9783125,13524000,-50.48749923706055
1771747623.7727592,13528000,-52.74480056762695
1771747663.8097258,13532000,-52.824798583984375
1771747700.4940188,13536000,-50.950801849365234
1771747741.4579308,13540000,-50.55939865112305
1771747778.9514399,13544000,-48.864601135253906
1771747818.9092505,13548000,-49.310298919677734
1771747857.9617443,13552000,-50.444000244140625
1771747896.6057608,13556000,-51.635501861572266
1771747937.1616268,13560000,-50.42660140991211
1771747975.699849,13564000,-47.63249969482422
1771748014.5445416,13568000,-49.0255012512207
1771748053.3629603,13572000,-48.616798400878906
1771748093.4661899,13576000,-46.091800689697266
1771748132.0487673,13580000,-48.3306999206543
1771748172.389764,13584000,-45.85419845581055
1771748210.7953148,13588000,-48.879600524902344
1771748249.769825,13592000,-48.604000091552734
1771748290.608558,13596000,-50.15520095825195
1771748328.0845435,13600000,-48.92169952392578
1771748367.191047,13604000,-43.00360107421875
1771748407.1759596,13608000,-43.81990051269531
1771748444.4386084,13612000,-43.63119888305664
1771748483.276954,13616000,-42.528900146484375
1771748522.894063,13620000,-47.243499755859375
1771748561.9391165,13624000,-51.65299987792969
1771748601.8051481,13628000,-49.68980026245117
1771748640.9130714,13632000,-51.868499755859375
1771748678.4168603,13636000,-50.35369873046875
1771748716.224455,13640000,-49.83489990234375
1771748757.2535458,13644000,-51.9390983581543
1771748794.381751,13648000,-48.240699768066406
1771748833.2441478,13652000,-51.609798431396484
1771748872.5126395,13656000,-52.80550003051758
1771748914.1126332,13660000,-50.64139938354492
1771748953.0570602,13664000,-52.98509979248047
1771748991.7984166,13668000,-56.640098571777344
1771749030.8453279,13672000,-59.46049880981445
1771749069.3254158,13676000,-61.89339828491211
1771749106.5869038,13680000,-60.811798095703125
1771749142.9962893,13684000,-58.277198791503906
1771749182.943546,13688000,-54.29790115356445
1771749223.143193,13692000,-52.23529815673828
1771749261.1301146,13696000,-55.16960144042969
1771749302.4585955,13700000,-53.28559875488281
1771749342.2671068,13704000,-49.22669982910156
1771749379.854502,13708000,-50.86360168457031
1771749420.5917888,13712000,-49.1708984375
1771749456.6654682,13716000,-48.99100112915039
1771749497.528378,13720000,-50.78620147705078
1771749537.4009457,13724000,-50.34619903564453
1771749575.0271106,13728000,-49.750301361083984
1771749616.0430586,13732000,-47.8922004699707
1771749654.7072544,13736000,-43.80139923095703
1771749693.342568,13740000,-41.025299072265625
1771749733.258795,13744000,-43.73149871826172
1771749771.9149826,13748000,-47.85820007324219
1771749811.9347415,13752000,-48.79679870605469
1771749851.6248238,13756000,-48.527801513671875
1771749890.958156,13760000,-49.4541015625
1771749931.1055682,13764000,-48.72850036621094
1771749970.0856807,13768000,-48.75080108642578
1771750010.4745502,13772000,-48.97819900512695
1771750049.0784247,13776000,-48.19219970703125
1771750089.27577,13780000,-46.19670104980469
1771750128.3613849,13784000,-48.420501708984375
1771750169.886488,13788000,-46.174400329589844
1771750207.6492748,13792000,-44.3203010559082
1771750247.8769007,13796000,-44.73189926147461
1771750288.3025427,13800000,-44.450199127197266
1771750327.0508368,13804000,-46.718101501464844
1771750367.2080193,13808000,-49.34980010986328
1771750403.6199005,13812000,-51.00790023803711
1771750444.233002,13816000,-49.56290054321289
1771750483.1968808,13820000,-48.496299743652344
1771750522.4613452,13824000,-46.05569839477539
1771750562.1416225,13828000,-45.476898193359375
1771750600.7982593,13832000,-43.8672981262207
1771750638.3824048,13836000,-46.680301666259766
1771750678.2790773,13840000,-46.38669967651367
1771750716.2711728,13844000,-48.958499908447266
1771750753.9410627,13848000,-50.926998138427734
1771750793.9099877,13852000,-49.20610046386719
1771750835.472468,13856000,-51.32929992675781
1771750871.4942408,13860000,-46.38029861450195
1771750910.2790768,13864000,-43.945899963378906
1771750952.3555632,13868000,-42.76839828491211
1771750990.361091,13872000,-42.98939895629883
1771751026.882613,13876000,-43.760398864746094
1771751067.4707944,13880000,-47.32619857788086
1771751105.0324032,13884000,-47.38199996948242
1771751146.3758264,13888000,-48.9119987487793
1771751186.8149145,13892000,-50.20800018310547
1771751224.09286,13896000,-52.532100677490234
1771751263.9274383,13900000,-50.76890182495117
1771751303.1482782,13904000,-51.28089904785156
1771751343.047351,13908000,-48.665401458740234
1771751381.544244,13912000,-46.315799713134766
1771751418.2137973,13916000,-46.75550079345703
1771751459.6868565,13920000,-48.695701599121094
1771751499.5448968,13924000,-46.332000732421875
1771751537.0133889,13928000,-48.390098571777344
1771751578.0636456,13932000,-46.61040115356445
1771751616.7927513,13936000,-44.499000549316406
1771751655.1646369,13940000,-45.31840133666992
1771751692.8654966,13944000,-45.40119934082031
1771751732.873661,13948000,-50.48830032348633
1771751772.7902281,13952000,-49.73830032348633
1771751812.5501182,13956000,-46.915000915527344
1771751852.2159934,13960000,-47.70709991455078
1771751889.906475,13964000,-47.22779846191406
1771751930.473338,13968000,-45.378501892089844
1771751967.825168,13972000,-47.145198822021484
1771752007.905206,13976000,-47.48820114135742
1771752046.8931415,13980000,-46.56480026245117
1771752085.4012413,13984000,-45.86949920654297
1771752121.8950586,13988000,-44.29930114746094
1771752163.220434,13992000,-49.082298278808594
1771752202.5795972,13996000,-48.959999084472656
1771752241.2010884,14000000,-48.74290084838867
1771752282.54319,14004000,-49.56930160522461
1771752318.7111316,14008000,-50.28990173339844
1771752357.548807,14012000,-46.36899948120117
1771752395.0428457,14016000,-45.02399826049805
1771752434.8312726,14020000,-45.19070053100586
1771752472.5991437,14024000,-43.374900817871094
1771752509.008105,14028000,-41.73320007324219
1771752547.8054461,14032000,-44.022499084472656
1771752586.5989716,14036000,-43.97090148925781
1771752625.2049475,14040000,-43.82929992675781
1771752664.426108,14044000,-45.76319885253906
1771752701.9040618,14048000,-48.864898681640625
1771752743.2077456,14052000,-49.18479919433594
1771752781.4901907,14056000,-45.620399475097656
1771752819.9449966,14060000,-46.627601623535156
1771752859.9639575,14064000,-44.600399017333984
1771752899.018758,14068000,-45.22890090942383
1771752938.9159687,14072000,-44.41569900512695
1771752978.7279637,14076000,-46.56909942626953
1771753017.559861,14080000,-45.63740158081055
1771753056.0744994,14084000,-44.60409927368164
1771753095.1382825,14088000,-46.85710144042969
1771753136.3022444,14092000,-47.02519989013672
1771753174.4265063,14096000,-49.29719924926758
1771753214.6566963,14100000,-50.72420120239258
1771753250.7048137,14104000,-52.657901763916016
1771753289.633111,14108000,-54.038700103759766
1771753329.4070423,14112000,-55.38570022583008
1771753368.4014852,14116000,-51.988800048828125
1771753408.5925276,14120000,-51.83430099487305
1771753445.983943,14124000,-49.74850082397461
1771753484.8629575,14128000,-51.79690170288086
1771753524.0154524,14132000,-47.97919845581055
1771753562.7912142,14136000,-54.48809814453125
1771753601.642236,14140000,-56.512298583984375
1771753638.1368275,14144000,-59.635398864746094
1771753677.6547067,14148000,-58.828399658203125
1771753716.8062372,14152000,-56.79710006713867
1771753757.9157002,14156000,-55.297000885009766
1771753795.410301,14160000,-54.44559860229492
1771753834.2793121,14164000,-55.119598388671875
1771753873.5161731,14168000,-55.730098724365234
1771753913.7904344,14172000,-53.430301666259766
1771753952.6406603,14176000,-51.434600830078125
1771753993.001208,14180000,-49.57659912109375
1771754033.4964528,14184000,-44.65999984741211
1771754070.859912,14188000,-42.141998291015625
1771754111.2914286,14192000,-46.682498931884766
1771754148.6144226,14196000,-47.269500732421875
1771754188.375555,14200000,-53.05820083618164
1771754226.0938084,14204000,-56.470298767089844
1771754264.5878112,14208000,-56.661399841308594
1771754305.7212,14212000,-56.21120071411133
1771754342.0595095,14216000,-56.08649826049805
1771754380.7215939,14220000,-60.63629913330078
1771754419.5727296,14224000,-56.692100524902344
1771754458.0129695,14228000,-55.67689895629883
1771754498.2317233,14232000,-56.14970016479492
1771754537.2595208,14236000,-49.337398529052734
1771754576.0623448,14240000,-46.71780014038086
1771754617.5224855,14244000,-51.71289825439453
1771754654.711019,14248000,-54.96770095825195
1771754694.6731074,14252000,-55.990699768066406
1771754731.3342626,14256000,-57.88690185546875
1771754771.4673555,14260000,-51.1953010559082
1771754811.5006099,14264000,-50.21390151977539
1771754848.9550412,14268000,-49.392799377441406
1771754889.1919203,14272000,-48.76919937133789
1771754927.9692242,14276000,-51.92070007324219
1771754967.6797779,14280000,-52.997798919677734
1771755001.468499,14284000,-49.78670120239258
1771755042.9863613,14288000,-50.224300384521484
1771755079.3303056,14292000,-46.44029998779297
1771755119.5722718,14296000,-46.17539978027344
1771755157.5225813,14300000,-46.81570053100586
1771755198.799664,14304000,-50.098899841308594
1771755237.6605,14308000,-47.911800384521484
1771755276.2932563,14312000,-50.802398681640625
1771755316.2184424,14316000,-47.53350067138672
1771755354.9791212,14320000,-44.4182014465332
1771755394.8688285,14324000,-41.74810028076172
1771755432.2338076,14328000,-43.48780059814453
1771755471.5280275,14332000,-43.75090026855469
1771755509.313468,14336000,-45.74610137939453
1771755550.7723067,14340000,-47.84830093383789
1771755589.5624976,14344000,-47.981998443603516
1771755628.4523494,14348000,-48.97809982299805
1771755668.7777746,14352000,-50.41299819946289
1771755708.805165,14356000,-53.477699279785156
1771755747.758353,14360000,-55.4119987487793
1771755786.5263186,14364000,-55.339698791503906
1771755826.5934827,14368000,-52.999298095703125
1771755861.4271498,14372000,-49.747100830078125
1771755901.2595408,14376000,-48.23899841308594
1771755939.9863715,14380000,-44.551998138427734
1771755980.39661,14384000,-41.773799896240234
1771756019.3397758,14388000,-40.68470001220703
1771756058.02443,14392000,-42.402400970458984
1771756096.2869728,14396000,-44.05609893798828
1771756134.916332,14400000,-46.60419845581055
1771756174.170448,14404000,-48.33879852294922
1771756214.3193448,14408000,-48.18600082397461
1771756253.1178393,14412000,-48.44540023803711
1771756291.8406658,14416000,-46.0453987121582
1771756331.6824908,14420000,-43.3849983215332
1771756371.504904,14424000,-43.769500732421875
1771756409.1928813,14428000,-43.99330139160156
1771756449.016888,14432000,-44.87189865112305
1771756486.4442744,14436000,-45.1515998840332
1771756526.2842627,14440000,-46.95119857788086
1771756565.969328,14444000,-45.92839813232422
1771756603.7112372,14448000,-43.789100646972656
1771756644.6377306,14452000,-45.54999923706055
1771756682.1022148,14456000,-50.32109832763672
1771756722.0651011,14460000,-49.969600677490234
1771756759.7436538,14464000,-50.68479919433594
1771756798.6092737,14468000,-49.76150131225586
1771756837.4956977,14472000,-50.73569869995117
1771756876.9297206,14476000,-48.6880989074707
1771756917.0910463,14480000,-46.274200439453125
1771756956.7988508,14484000,-45.51559829711914
1771756995.4097064,14488000,-43.12350082397461
1771757035.2037838,14492000,-40.402000427246094
1771757072.6937718,14496000,-41.45330047607422
1771757112.5358226,14500000,-42.43560028076172
1771757151.2089636,14504000,-42.670799255371094
1771757189.920933,14508000,-47.22700119018555
1771757229.9964013,14512000,-46.71379852294922
1771757270.0088232,14516000,-45.99290084838867
1771757307.652169,14520000,-47.10409927368164
1771757344.1080253,14524000,-44.26750183105469
1771757383.0080135,14528000,-41.07529830932617
1771757422.9113908,14532000,-42.84769821166992
1771757461.4601815,14536000,-47.86429977416992
1771757500.165048,14540000,-49.9369010925293
1771757540.4982119,14544000,-49.43410110473633
1771757576.7456236,14548000,-49.72489929199219
1771757616.6923385,14552000,-48.743099212646484
1771757655.0947406,14556000,-44.16600036621094
1771757696.5735142,14560000,-39.240501403808594
1771757734.030672,14564000,-39.60559844970703
1771757773.8030636,14568000,-36.85319900512695
1771757812.5693123,14572000,-38.81370162963867
1771757852.6379747,14576000,-39.27510070800781
1771757890.9552348,14580000,-38.84230041503906
1771757929.5652583,14584000,-38.746700286865234
1771757968.4618626,14588000,-41.09629821777344
1771758005.8032455,14592000,-38.442501068115234
1771758044.387778,14596000,-41.510501861572266
1771758086.0685973,14600000,-43.95759963989258
1771758123.7992182,14604000,-42.93619918823242
1771758161.2624416,14608000,-40.76110076904297
1771758200.4234135,14612000,-41.29059982299805
1771758240.8017848,14616000,-43.31079864501953
1771758279.3292584,14620000,-45.07720184326172
1771758319.599057,14624000,-44.238399505615234
1771758358.5648348,14628000,-47.3583984375
1771758397.9376264,14632000,-45.96260070800781
1771758436.58553,14636000,-46.856201171875
1771758475.5585284,14640000,-46.34090042114258
1771758515.470792,14644000,-46.795101165771484
1771758553.0715206,14648000,-45.71039962768555
1771758592.9531164,14652000,-51.68439865112305
1771758631.7822359,14656000,-49.535400390625
1771758670.2087073,14660000,-47.46760177612305
1771758710.3169236,14664000,-47.13869857788086
1771758749.6483393,14668000,-43.22639846801758
1771758790.0689468,14672000,-41.217899322509766
